a,,a
ala,,ala
i,,i
iku,,iku
ilu,,ilu
ka,,ka
kati,,kati
ki,,ki
kiku,,kiku
ku,,ku
la,,la
lapi,,lapi
li,,li
lika,,lika
lili,,lili
lu,,lu
lupa,,lupa
mi,,mi
muku,,muku
muti,,muti
paka,,paka
pali,,pali
puka,,puka
pula,,pula
taka,,taka
tama,,tama
tiki,,tiki
tiku,,tiku
tila,,tila
tilu,,tilu
timi,,timi
tipi,,tipi
titi,,titi
tu,,tu
tuki,,tuki
tula,,tula
tulu,,tulu
uli,,uli
upi,,upi
